Area Code,Day Mins,State,Prob,Distinct count of CustServ Calls,Distinct count of Eve Mins,Distinct count of Intl Mins
408,87,WI,2.220446049e-16,1,1,1
415,86.3,WI,0.005041676,1,1,1
408,80.2,WI,6.290258083e-12,1,1,1
415,69.1,WI,0.000285940,1,1,1
415,62.3,WI,0.001288479,1,1,1
408,61.3,WI,2.278608366e-11,1,1,1
415,7.9,WI,0.000223815,1,1,1
415,312,WV,0.999999999,1,1,1
408,266.7,WV,7.884924083e-12,1,1,1
415,261.4,WV,2.220446049e-16,1,1,1
415,258.6,WV,2.220446049e-16,1,1,1
415,244.9,WV,1.744655091e-09,1,1,1
415,240.3,WV,2.220446049e-16,1,1,1
415,236.6,WV,2.220446049e-16,1,1,1
415,236.5,WV,2.220446049e-16,1,1,1
408,235.6,WV,7.884924083e-12,1,1,1
408,234.8,WV,7.884924083e-12,1,1,1
415,231.1,WV,1.089982844e-09,1,1,1
408,230.2,WV,7.884924083e-12,1,1,1
510,228.1,WV,0.080461884,1,1,1
415,225.9,WV,2.220446049e-16,1,1,1
408,225,WV,7.884924083e-12,1,1,1
510,224.3,WV,0.039463272,1,1,1
415,222.3,WV,7.742891153e-10,1,1,1
408,216,WV,7.884924083e-12,1,1,1
415,214.8,WV,2.220446049e-16,1,1,1
510,214.3,WV,0.005760336,1,1,1
408,211.9,WV,7.884924083e-12,1,1,1
415,211.7,WV,2.220446049e-16,1,1,1
510,206.2,WV,0.004432133,1,1,1
415,205.7,WV,2.220446049e-16,1,1,1
510,202.8,WV,0.289488186,1,1,1
415,201.1,WV,2.220446049e-16,1,1,1
415,200.4,WV,2.220446049e-16,1,1,1
510,198.4,WV,0.018891779,1,1,1
415,198,WV,2.220446049e-16,1,1,1
510,197.1,WV,0.448103189,1,1,1
415,196.1,WV,2.220446049e-16,1,1,1
510,195.7,WV,0.327895171,1,1,1
510,192.6,WV,0.008169624,1,1,1
415,191.9,WV,0.999999999,1,1,1
415,191.4,WV,2.220446049e-16,1,1,1
510,189.7,WV,0.022863042,1,1,1
415,189.5,WV,2.220446049e-16,1,1,1
510,184.8,WV,0.026373037,1,1,1
510,184,WV,0.013590479,1,1,1
415,180,WV,2.220446049e-16,1,1,1
510,177.2,WV,0.016785811,1,1,1
510,176.8,WV,0.320269003,1,1,1
415,175.7,WV,2.220446049e-16,1,1,1
415,175.2,WV,2.220446049e-16,1,1,1
408,175.1,WV,7.884924083e-12,1,1,1
408,174.4,WV,7.884924083e-12,1,1,1
415,169.8,WV,2.220446049e-16,1,1,1
408,169.3,WV,7.884924083e-12,1,1,1
415,168.4,WV,2.220446049e-16,1,1,1
408,167.8,WV,7.884924083e-12,1,1,1
415,166,WV,2.220446049e-16,1,1,1
510,162.3,WV,0.055372070,1,1,1
408,162,WV,7.884924083e-12,1,1,1
415,161.9,WV,2.220446049e-16,1,1,1
415,159.1,WV,2.220446049e-16,1,1,1
415,157.4,WV,2.220446049e-16,1,1,1
510,156.6,WV,0.014890526,1,1,1
510,146.8,WV,0.307653275,1,1,1
408,146.8,WV,7.884924083e-12,1,1,1
415,146.4,WV,2.220446049e-16,1,1,1
408,143.7,WV,7.884924083e-12,1,1,1
415,141.7,WV,2.220446049e-16,1,1,1
415,141.6,WV,2.220446049e-16,1,1,1
415,136.4,WV,2.220446049e-16,1,1,1
415,134.4,WV,2.220446049e-16,1,1,1
510,132.9,WV,0.072728482,1,1,1
415,129.4,WV,2.220446049e-16,1,1,1
408,128.7,WV,7.884924083e-12,1,1,1
415,124.3,WV,2.220446049e-16,1,1,1
510,124,WV,0.020196772,1,1,1
415,123,WV,2.220446049e-16,1,1,1
510,112,WV,0.023894790,1,1,1
415,111.7,WV,2.220446049e-16,1,1,1
510,109.4,WV,0.057503727,1,1,1
510,105,WV,0.089644124,1,1,1
415,103.3,WV,2.220446049e-16,1,1,1
510,96.6,WV,0.580532398,1,1,1
415,92.7,WV,2.220446049e-16,1,1,1
415,91.9,WV,2.220446049e-16,1,1,1
408,86,WV,7.884924083e-12,1,1,1
415,78.5,WV,2.220446049e-16,1,1,1
510,72.5,WV,0.147855664,1,1,1
510,67.7,WV,0.007181228,1,1,1
408,64.9,WV,7.884924083e-12,1,1,1
415,58,WV,2.220446049e-16,1,1,1
510,296,WY,1.000000000,1,1,1
415,263.4,WY,0.189457275,1,1,1
415,260.8,WY,0.218932336,1,1,1
415,251.5,WY,0.125542904,1,1,1
510,247.5,WY,2.220446049e-16,1,1,1
415,246.4,WY,0.175814310,1,1,1
415,243.7,WY,0.076248455,1,1,1
408,243,WY,2.143344585e-11,1,1,1
510,242.2,WY,1.000000000,1,1,1
415,242.2,WY,0.599492761,1,1,1
510,235.9,WY,6.618354020e-11,1,1,1
415,231.2,WY,0.074225362,1,1,1
415,227.5,WY,0.154092946,1,1,1
510,223.8,WY,2.220446049e-16,1,1,1
415,222.2,WY,0.318246891,1,1,1
510,221,WY,2.220446049e-16,1,1,1
415,213.9,WY,0.121593135,1,1,1
408,213,WY,2.143344585e-11,1,1,1
510,210.1,WY,2.220446049e-16,1,1,1
415,207.2,WY,0.111377045,1,1,1
408,207,WY,2.143344585e-11,1,1,1
415,206.2,WY,0.046649514,1,1,1
408,200.7,WY,2.143344585e-11,1,1,1
408,197.6,WY,2.143344585e-11,1,1,1
510,195.4,WY,1.271639996e-10,1,1,1
415,192.8,WY,0.210974134,1,1,1
415,189.6,WY,0.075831508,1,1,1
415,187.8,WY,0.040185807,1,1,1
408,183.6,WY,2.143344585e-11,1,1,1
415,182.7,WY,0.058854975,1,1,1
415,180.7,WY,0.095995997,1,1,1
415,180.4,WY,0.034135984,1,1,1
415,178.3,WY,0.135651088,1,1,1
415,175.4,WY,0.026731868,1,1,1
415,174.7,WY,0.384270876,1,1,1
415,172.4,WY,0.026221101,1,1,1
415,170.2,WY,0.022379924,1,1,1
415,167.4,WY,0.025006432,1,1,1
408,166.9,WY,2.143344585e-11,1,1,1
510,160.6,WY,2.220446049e-16,1,1,1
510,160.1,WY,2.220446049e-16,1,1,1
510,155,WY,2.220446049e-16,1,1,1
415,154.1,WY,0.063941365,1,1,1
415,151,WY,0.286465232,1,1,1
415,147.1,WY,0.016182674,1,1,1
408,146.3,WY,2.143344585e-11,1,1,1
408,144,WY,2.143344585e-11,1,1,1
408,143.9,WY,2.143344585e-11,1,1,1
510,143.7,WY,2.220446049e-16,1,1,1
415,140.1,WY,0.035638950,1,1,1
415,138.7,WY,0.063751007,1,1,1
415,137,WY,0.044745755,1,1,1
415,133.2,WY,0.015897988,1,1,1
408,128.8,WY,2.143344585e-11,1,1,1
510,125.4,WY,2.220446049e-16,1,1,1
415,119.3,WY,0.033123841,1,1,1
415,115.4,WY,0.049864273,1,1,1
408,109,WY,2.143344585e-11,1,1,1
415,102.8,WY,0.029471862,1,1,1
415,95.9,WY,0.009464182,1,1,1
408,94.8,WY,2.143344585e-11,1,1,1
415,25.9,WY,0.003540243,1,1,1
